old_name	new_name	LG
12712_chum_08_x2	12712_B	0
12712_chum_01_x1	12712_C	0
12712_chum_01_x2	12712_D	0
12712_chum_09_x1	12712_E	0
12712_chum_09_x2	12712_F	0
77026_chum_08_x1	77026_A	32
77026_chum_08_x2	77026_B	0
77026_chum_01_x1	77026_C	0
77026_chum_01_x2	77026_D	0
77026_chum_09_x1	77026_E	0
77026_chum_09_x2	77026_F	0
32794_chum_08_x1	32794_A	5
32794_chum_08_x2	32794_B	0
32794_chum_01_x1	32794_C	0
32794_chum_01_x2	32794_D	0
32794_chum_09_x1	32794_A	5
32794_chum_09_x2	32794_E	0
43463_chum_08_x1	43463_A	0
43463_chum_08_x2	43463_B	0
43463_chum_01_x1	43463_C	0
43463_chum_01_x2	43463_D	0
43463_chum_09_x1	43463_E	0
43463_chum_09_x2	43463_F	0
43460_chum_08_x1	43460_A	0
43460_chum_08_x2	43460_B	0
43460_chum_01_x1	43460_C	0
43460_chum_01_x2	43460_D	0
43460_chum_09_x1	43460_E	0
43460_chum_09_x2	43460_F	0
6785_chum_08_x1	6785_A	0
6785_chum_08_x2	6785_B	0
6785_chum_01_x1	6785_C	2
6785_chum_01_x2	6785_D	0
6785_chum_09_x1	6785_E	0
6785_chum_09_x2	6785_F	0
46121_chum_08_x1	46121_A	0
46121_chum_08_x2	46121_B	0
46121_chum_01_x1	46121_C	0
46121_chum_01_x2	46121_D	0
46121_chum_09_x1	46121_E	22
46121_chum_09_x2	46121_F	0
65646_chum_08_x1	65646_A	0
65646_chum_08_x2	65646_B	0
65646_chum_01_x1	65646_C	0
65646_chum_01_x2	65646_D	0
65646_chum_09_x1	65646_E	0
65646_chum_09_x2	65646_F	0
5842_chum_08_x1	5842_A	10
5842_chum_08_x2	5842_B	0
5842_chum_01_x1	5842_A	10
5842_chum_01_x2	5842_C	0
5842_chum_09_x1	5842_D	28
5842_chum_09_x2	5842_E	0
65649_chum_08_x1	65649_A	27
65649_chum_08_x2	65649_B	0
65649_chum_01_x1	65649_C	0
65649_chum_01_x2	65649_D	0
65649_chum_09_x1	65649_A	27
65649_chum_09_x2	65649_E	0
51615_chum_08_x1	51615_A	3
51615_chum_08_x2	51615_B	0
51615_chum_01_x1	51615_C	0
51615_chum_01_x2	51615_A	3
51615_chum_09_x1	51615_D	0
51615_chum_09_x2	51615_E	0
60120_chum_08_x1	60120_A	3
60120_chum_08_x2	60120_B	0
60120_chum_01_x1	60120_A	3
60120_chum_01_x2	60120_C	0
60120_chum_09_x1	60120_D	0
60120_chum_09_x2	60120_E	0
56047_chum_08_x1	56047_A	0
56047_chum_08_x2	56047_B	0
56047_chum_01_x1	56047_C	0
56047_chum_01_x2	56047_D	0
56047_chum_09_x1	56047_E	28
56047_chum_09_x2	56047_F	0
4625_chum_08_x1	4625_A	9
4625_chum_08_x2	4625_B	0
4625_chum_01_x1	4625_C	0
4625_chum_01_x2	4625_D	0
4625_chum_09_x1	4625_E	0
4625_chum_09_x2	4625_F	0
75941_chum_08_x1	75941_A	3
75941_chum_08_x2	75941_B	0
75941_chum_01_x1	75941_C	0
75941_chum_01_x2	75941_D	0
75941_chum_09_x1	75941_E	0
75941_chum_09_x2	75941_F	0
32004_chum_08_x1	32004_A	0
32004_chum_08_x2	32004_B	0
32004_chum_01_x1	32004_C	0
32004_chum_01_x2	32004_D	0
32004_chum_09_x1	32004_E	0
32004_chum_09_x2	32004_F	0
32007_chum_08_x1	32007_A	28
32007_chum_08_x2	32007_B	0
32007_chum_01_x1	32007_A	28
32007_chum_01_x2	32007_C	0
32007_chum_09_x1	32007_A	28
32007_chum_09_x2	32007_D	0
74138_chum_08_x1	74138_A	0
74138_chum_08_x2	74138_B	0
74138_chum_01_x1	74138_C	12
74138_chum_01_x2	74138_D	22
74138_chum_09_x1	74138_C	12
74138_chum_09_x2	74138_E	0
69555_chum_08_x1	69555_A	0
69555_chum_08_x2	69555_B	0
69555_chum_01_x1	69555_C	0
69555_chum_01_x2	69555_D	0
69555_chum_09_x1	69555_E	8
69555_chum_09_x2	69555_F	0
57665_chum_08_x1	57665_A	22
57665_chum_08_x2	57665_B	0
57665_chum_01_x1	57665_C	0
57665_chum_01_x2	57665_D	0
57665_chum_09_x1	57665_A	22
57665_chum_09_x2	57665_E	0
43515_chum_08_x1	43515_A	28
43515_chum_08_x2	43515_B	0
43515_chum_01_x1	43515_C	0
43515_chum_01_x2	43515_D	0
43515_chum_09_x1	43515_E	0
43515_chum_09_x2	43515_F	0
11599_chum_08_x1	11599_A	0
11599_chum_08_x2	11599_B	0
11599_chum_01_x1	11599_C	0
11599_chum_01_x2	11599_D	0
11599_chum_09_x1	11599_E	9
11599_chum_09_x2	11599_F	0
57400_chum_08_x1	57400_A	0
57400_chum_08_x2	57400_B	0
57400_chum_01_x1	57400_C	0
57400_chum_01_x2	57400_D	0
57400_chum_09_x1	57400_E	6
57400_chum_09_x2	57400_F	0
57405_chum_08_x1	57405_A	6
57405_chum_08_x2	57405_B	0
57405_chum_01_x1	57405_C	0
57405_chum_01_x2	57405_D	0
57405_chum_09_x1	57405_E	0
57405_chum_09_x2	57405_F	0
63691_chum_08_x1	63691_A	22
63691_chum_08_x2	63691_B	0
63691_chum_01_x1	63691_C	12
63691_chum_01_x2	63691_D	0
63691_chum_09_x1	63691_A	22
63691_chum_09_x2	63691_E	0
75661_chum_08_x1	75661_A	27
75661_chum_08_x2	75661_B	0
75661_chum_01_x1	75661_C	0
75661_chum_01_x2	75661_D	0
75661_chum_09_x1	75661_E	0
75661_chum_09_x2	75661_F	0
69372_chum_08_x1	69372_A	28
69372_chum_08_x2	69372_B	0
69372_chum_01_x1	69372_C	0
69372_chum_01_x2	69372_D	0
69372_chum_09_x1	69372_A	28
69372_chum_09_x2	69372_E	0
49572_chum_08_x1	49572_A	35
49572_chum_08_x2	49572_B	0
49572_chum_01_x1	49572_C	6
49572_chum_01_x2	49572_D	0
49572_chum_09_x1	49572_E	0
49572_chum_09_x2	49572_F	0
172_chum_08_x1	172_A	22
172_chum_08_x2	172_B	0
172_chum_01_x1	172_C	0
172_chum_01_x2	172_D	0
172_chum_09_x1	172_E	0
172_chum_09_x2	172_F	0
74221_chum_08_x1	74221_A	0
74221_chum_08_x2	74221_B	0
74221_chum_01_x1	74221_C	0
74221_chum_01_x2	74221_D	0
74221_chum_09_x1	74221_E	0
74221_chum_09_x2	74221_F	0
64936_chum_08_x1	64936_A	2
64936_chum_08_x2	64936_B	0
64936_chum_01_x1	64936_C	0
64936_chum_01_x2	64936_D	0
64936_chum_09_x1	64936_E	0
64936_chum_09_x2	64936_F	0
7986_chum_08_x1	7986_A	22
7986_chum_08_x2	7986_B	0
7986_chum_01_x1	7986_C	0
7986_chum_01_x2	7986_D	0
7986_chum_09_x1	7986_E	0
7986_chum_09_x2	7986_F	0
59643_chum_08_x1	59643_A	0
59643_chum_08_x2	59643_B	0
59643_chum_01_x1	59643_C	2
59643_chum_01_x2	59643_D	0
59643_chum_09_x1	59643_E	0
59643_chum_09_x2	59643_F	0
42333_chum_08_x1	42333_A	0
42333_chum_08_x2	42333_B	0
42333_chum_01_x1	42333_C	0
42333_chum_01_x2	42333_D	0
42333_chum_09_x1	42333_E	0
42333_chum_09_x2	42333_F	0
38489_chum_08_x1	38489_A	0
38489_chum_08_x2	38489_B	0
38489_chum_01_x1	38489_C	0
38489_chum_01_x2	38489_D	0
38489_chum_09_x1	38489_E	0
38489_chum_09_x2	38489_F	0
42803_chum_08_x1	42803_A	14
42803_chum_08_x2	42803_B	0
42803_chum_01_x1	42803_C	0
42803_chum_01_x2	42803_D	0
42803_chum_09_x1	42803_E	0
42803_chum_09_x2	42803_F	0
45656_chum_08_x1	45656_A	5
45656_chum_08_x2	45656_B	0
45656_chum_01_x1	45656_C	0
45656_chum_01_x2	45656_D	0
45656_chum_09_x1	45656_E	0
45656_chum_09_x2	45656_F	0
45874_chum_08_x1	45874_A	0
45874_chum_08_x2	45874_B	0
45874_chum_01_x1	45874_C	7
45874_chum_01_x2	45874_D	0
45874_chum_09_x1	45874_E	0
45874_chum_09_x2	45874_F	0
3522_chum_08_x1	3522_A	28
3522_chum_08_x2	3522_B	0
3522_chum_01_x1	3522_C	0
3522_chum_01_x2	3522_D	0
3522_chum_09_x1	3522_A	28
3522_chum_09_x2	3522_E	0
64517_chum_08_x1	64517_A	0
64517_chum_08_x2	64517_B	0
64517_chum_01_x1	64517_C	0
64517_chum_01_x2	64517_D	0
64517_chum_09_x1	64517_E	9
64517_chum_09_x2	64517_F	0
58067_chum_08_x1	58067_A	10
58067_chum_08_x2	58067_B	28
58067_chum_01_x1	58067_C	0
58067_chum_01_x2	58067_D	0
58067_chum_09_x1	58067_E	0
58067_chum_09_x2	58067_F	0
9624_chum_08_x1	9624_A	37
9624_chum_08_x2	9624_B	0
9624_chum_01_x1	9624_C	0
9624_chum_01_x2	9624_D	0
9624_chum_09_x1	9624_E	0
9624_chum_09_x2	9624_F	0
54964_chum_08_x1	54964_A	0
54964_chum_08_x2	54964_B	0
54964_chum_01_x1	54964_C	0
54964_chum_01_x2	54964_D	0
54964_chum_09_x1	54964_E	0
54964_chum_09_x2	54964_F	0
53298_chum_08_x1	53298_A	0
53298_chum_08_x2	53298_B	0
53298_chum_01_x1	53298_C	0
53298_chum_01_x2	53298_D	0
53298_chum_09_x1	53298_E	22
53298_chum_09_x2	53298_F	0
60654_chum_08_x1	60654_A	27
60654_chum_08_x2	60654_B	0
60654_chum_01_x1	60654_C	0
60654_chum_01_x2	60654_D	0
60654_chum_09_x1	60654_A	27
60654_chum_09_x2	60654_E	0
48312_chum_08_x1	48312_A	0
48312_chum_08_x2	48312_B	0
48312_chum_01_x1	48312_C	0
48312_chum_01_x2	48312_D	0
48312_chum_09_x1	48312_E	0
48312_chum_09_x2	48312_F	0
63873_chum_08_x1	63873_A	0
63873_chum_08_x2	63873_B	0
63873_chum_01_x1	63873_C	0
63873_chum_01_x2	63873_D	0
63873_chum_09_x1	63873_E	10
63873_chum_09_x2	63873_F	0
54413_chum_08_x1	54413_A	0
54413_chum_08_x2	54413_B	0
54413_chum_01_x1	54413_C	0
54413_chum_01_x2	54413_D	0
54413_chum_09_x1	54413_E	0
54413_chum_09_x2	54413_F	0
62650_chum_08_x1	62650_A	0
62650_chum_08_x2	62650_B	0
62650_chum_01_x1	62650_C	0
62650_chum_01_x2	62650_D	0
62650_chum_09_x1	62650_E	0
62650_chum_09_x2	62650_F	0
6818_chum_08_x1	6818_A	0
6818_chum_08_x2	6818_B	0
6818_chum_01_x1	6818_C	22
6818_chum_01_x2	6818_D	0
6818_chum_09_x1	6818_C	22
6818_chum_09_x2	6818_E	0
70835_chum_08_x1	70835_A	0
70835_chum_08_x2	70835_B	0
70835_chum_01_x1	70835_C	0
70835_chum_01_x2	70835_D	0
70835_chum_09_x1	70835_E	0
70835_chum_09_x2	70835_F	0
62655_chum_08_x1	62655_A	0
62655_chum_08_x2	62655_B	0
62655_chum_01_x1	62655_C	0
62655_chum_01_x2	62655_D	0
62655_chum_09_x1	62655_E	0
62655_chum_09_x2	62655_F	0
71526_chum_08_x1	71526_A	0
71526_chum_08_x2	71526_B	0
71526_chum_01_x1	71526_C	0
71526_chum_01_x2	71526_D	0
71526_chum_09_x1	71526_E	0
71526_chum_09_x2	71526_F	0
87296_chum_08_x1	87296_A	0
87296_chum_08_x2	87296_B	0
87296_chum_01_x1	87296_C	0
87296_chum_01_x2	87296_D	0
87296_chum_09_x1	87296_E	0
87296_chum_09_x2	87296_F	0
58206_chum_08_x1	58206_A	0
58206_chum_08_x2	58206_B	0
58206_chum_01_x1	58206_C	0
58206_chum_01_x2	58206_D	0
58206_chum_09_x1	58206_E	0
58206_chum_09_x2	58206_F	0
48426_chum_08_x1	48426_A	0
48426_chum_08_x2	48426_B	0
48426_chum_01_x1	48426_C	0
48426_chum_01_x2	48426_D	0
48426_chum_09_x1	48426_E	0
48426_chum_09_x2	48426_F	0
7325_chum_08_x1	7325_A	0
7325_chum_08_x2	7325_B	0
7325_chum_01_x1	7325_C	0
7325_chum_01_x2	7325_D	0
7325_chum_09_x1	7325_E	32
7325_chum_09_x2	7325_F	0
7321_chum_08_x1	7321_A	22
7321_chum_08_x2	7321_B	0
7321_chum_01_x1	7321_C	0
7321_chum_01_x2	7321_D	0
7321_chum_09_x1	7321_E	0
7321_chum_09_x2	7321_F	0
41443_chum_08_x1	41443_A	0
41443_chum_08_x2	41443_B	0
41443_chum_01_x1	41443_C	35
41443_chum_01_x2	41443_D	0
41443_chum_09_x1	41443_C	35
41443_chum_09_x2	41443_E	0
41598_chum_08_x1	41598_A	11
41598_chum_08_x2	41598_B	0
41598_chum_01_x1	41598_C	0
41598_chum_01_x2	41598_D	0
41598_chum_09_x1	41598_E	0
41598_chum_09_x2	41598_F	0
41591_chum_08_x1	41591_A	0
41591_chum_08_x2	41591_B	0
41591_chum_01_x1	41591_C	0
41591_chum_01_x2	41591_D	0
41591_chum_09_x1	41591_E	0
41591_chum_09_x2	41591_F	0
8845_chum_08_x1	8845_A	4
8845_chum_08_x2	8845_B	0
8845_chum_01_x1	8845_C	0
8845_chum_01_x2	8845_D	0
8845_chum_09_x1	8845_A	4
8845_chum_09_x2	8845_E	0
59489_chum_08_x1	59489_A	0
59489_chum_08_x2	59489_B	0
59489_chum_01_x1	59489_C	0
59489_chum_01_x2	59489_D	0
59489_chum_09_x1	59489_E	0
59489_chum_09_x2	59489_F	0
68903_chum_08_x1	68903_A	0
68903_chum_08_x2	68903_B	0
68903_chum_01_x1	68903_C	0
68903_chum_01_x2	68903_D	0
68903_chum_09_x1	68903_E	11
68903_chum_09_x2	68903_F	0
40314_chum_08_x1	40314_A	2
40314_chum_08_x2	40314_B	0
40314_chum_01_x1	40314_C	0
40314_chum_01_x2	40314_D	0
40314_chum_09_x1	40314_E	0
40314_chum_09_x2	40314_F	0
14279_chum_08_x1	14279_A	0
14279_chum_08_x2	14279_B	0
14279_chum_01_x1	14279_C	0
14279_chum_01_x2	14279_D	0
14279_chum_09_x1	14279_E	22
14279_chum_09_x2	14279_F	0
79010_chum_08_x1	79010_A	0
79010_chum_08_x2	79010_B	0
79010_chum_01_x1	79010_C	0
79010_chum_01_x2	79010_D	0
79010_chum_09_x1	79010_E	22
79010_chum_09_x2	79010_F	0
68588_chum_08_x1	68588_A	12
68588_chum_08_x2	68588_B	0
68588_chum_01_x1	68588_C	0
68588_chum_01_x2	68588_D	0
68588_chum_09_x1	68588_A	12
68588_chum_09_x2	68588_E	0
7066_chum_08_x1	7066_A	11
7066_chum_08_x2	7066_B	0
7066_chum_01_x1	7066_C	0
7066_chum_01_x2	7066_D	0
7066_chum_09_x1	7066_E	0
7066_chum_09_x2	7066_F	0
44430_chum_08_x1	44430_A	1
44430_chum_08_x2	44430_B	0
44430_chum_01_x1	44430_A	1
44430_chum_01_x2	44430_C	0
44430_chum_09_x1	44430_D	0
44430_chum_09_x2	44430_E	0
54743_chum_08_x1	54743_A	0
54743_chum_08_x2	54743_B	0
54743_chum_01_x1	54743_C	1
54743_chum_01_x2	54743_D	0
54743_chum_09_x1	54743_E	21
54743_chum_09_x2	54743_F	0
37948_chum_08_x1	37948_A	3
37948_chum_08_x2	37948_B	0
37948_chum_01_x1	37948_C	0
37948_chum_01_x2	37948_D	0
37948_chum_09_x1	37948_E	0
37948_chum_09_x2	37948_F	0
68341_chum_08_x1	68341_A	0
68341_chum_08_x2	68341_B	0
68341_chum_01_x1	68341_C	0
68341_chum_01_x2	68341_D	0
68341_chum_09_x1	68341_E	6
68341_chum_09_x2	68341_F	0
40557_chum_08_x1	40557_A	0
40557_chum_08_x2	40557_B	0
40557_chum_01_x1	40557_C	0
40557_chum_01_x2	40557_D	0
40557_chum_09_x1	40557_E	0
40557_chum_09_x2	40557_F	0
12480_chum_08_x1	12480_A	0
12480_chum_08_x2	12480_B	0
12480_chum_01_x1	12480_C	0
12480_chum_01_x2	12480_D	0
12480_chum_09_x1	12480_E	0
12480_chum_09_x2	12480_F	0
1144_chum_08_x1	1144_A	20
1144_chum_08_x2	1144_B	0
1144_chum_01_x1	1144_C	0
1144_chum_01_x2	1144_D	0
1144_chum_09_x1	1144_E	0
1144_chum_09_x2	1144_F	0
23040_chum_08_x1	23040_A	0
23040_chum_08_x2	23040_B	0
23040_chum_01_x1	23040_C	0
23040_chum_01_x2	23040_D	0
23040_chum_09_x1	23040_E	27
23040_chum_09_x2	23040_F	0
59008_chum_08_x1	59008_A	0
59008_chum_08_x2	59008_B	0
59008_chum_01_x1	59008_C	33
59008_chum_01_x2	59008_D	0
59008_chum_09_x1	59008_E	0
59008_chum_09_x2	59008_F	0
1543_chum_08_x1	1543_A	3
1543_chum_08_x2	1543_B	0
1543_chum_01_x1	1543_C	0
1543_chum_01_x2	1543_D	0
1543_chum_09_x1	1543_E	0
1543_chum_09_x2	1543_F	0
8711_chum_08_x1	8711_A	0
8711_chum_08_x2	8711_B	0
8711_chum_01_x1	8711_C	0
8711_chum_01_x2	8711_D	0
8711_chum_09_x1	8711_E	0
8711_chum_09_x2	8711_F	0
67209_chum_08_x1	67209_F	1
67209_chum_08_x2	67209_A	1
67209_chum_01_x1	67209_A	0
67209_chum_01_x2	67209_B	0
67209_chum_09_x1	67209_C	0
67209_chum_09_x2	67209_D	0
72715_chum_08_x1	72715_A	12
72715_chum_08_x2	72715_B	2
72715_chum_01_x1	72715_C	0
72715_chum_01_x2	72715_D	0
72715_chum_09_x1	72715_E	0
72715_chum_09_x2	72715_F	0
27772_chum_08_x1	27772_A	0
27772_chum_08_x2	27772_B	0
27772_chum_01_x1	27772_C	0
27772_chum_01_x2	27772_D	0
27772_chum_09_x1	27772_E	12
27772_chum_09_x2	27772_F	0
66974_chum_08_x1	66974_A	2
66974_chum_08_x2	66974_B	0
66974_chum_01_x1	66974_C	0
66974_chum_01_x2	66974_D	0
66974_chum_09_x1	66974_A	2
66974_chum_09_x2	66974_E	0
66973_chum_08_x1	66973_A	0
66973_chum_08_x2	66973_B	0
66973_chum_01_x1	66973_C	0
66973_chum_01_x2	66973_D	0
66973_chum_09_x1	66973_E	22
66973_chum_09_x2	66973_F	0
59316_chum_08_x1	59316_A	4
59316_chum_08_x2	59316_B	0
59316_chum_01_x1	59316_C	0
59316_chum_01_x2	59316_D	0
59316_chum_09_x1	59316_E	0
59316_chum_09_x2	59316_F	0
55104_chum_08_x1	55104_A	0
55104_chum_08_x2	55104_B	0
55104_chum_01_x1	55104_C	12
55104_chum_01_x2	55104_D	0
55104_chum_09_x1	55104_E	22
55104_chum_09_x2	55104_F	0
6564_chum_08_x1	6564_A	0
6564_chum_08_x2	6564_B	0
6564_chum_01_x1	6564_C	0
6564_chum_01_x2	6564_D	0
6564_chum_09_x1	6564_E	0
6564_chum_09_x2	6564_F	0
7689_chum_08_x1	7689_A	12
7689_chum_08_x2	7689_B	0
7689_chum_01_x1	7689_C	0
7689_chum_01_x2	7689_D	0
7689_chum_09_x1	7689_A	12
7689_chum_09_x2	7689_E	0
60133_chum_08_x1	60133_A	0
60133_chum_08_x2	60133_B	0
60133_chum_01_x1	60133_C	0
60133_chum_01_x2	60133_D	0
60133_chum_09_x1	60133_E	0
60133_chum_09_x2	60133_F	0
74726_chum_08_x1	74726_A	0
74726_chum_08_x2	74726_B	0
74726_chum_01_x1	74726_C	10
74726_chum_01_x2	74726_D	0
74726_chum_09_x1	74726_E	0
74726_chum_09_x2	74726_F	0
52800_chum_08_x1	52800_A	7
52800_chum_08_x2	52800_B	0
52800_chum_01_x1	52800_C	0
52800_chum_01_x2	52800_D	0
52800_chum_09_x1	52800_E	36
52800_chum_09_x2	52800_A	7
72406_chum_08_x1	72406_A	0
72406_chum_08_x2	72406_B	0
72406_chum_01_x1	72406_C	0
72406_chum_01_x2	72406_D	0
72406_chum_09_x1	72406_E	0
72406_chum_09_x2	72406_F	0
72400_chum_08_x1	72400_A	0
72400_chum_08_x2	72400_B	0
72400_chum_01_x1	72400_C	0
72400_chum_01_x2	72400_D	0
72400_chum_09_x1	72400_E	0
72400_chum_09_x2	72400_F	0
19340_chum_08_x1	19340_A	0
19340_chum_08_x2	19340_B	0
19340_chum_01_x1	19340_C	0
19340_chum_01_x2	19340_D	0
19340_chum_09_x1	19340_E	0
19340_chum_09_x2	19340_F	0
50062_chum_08_x1	50062_A	0
50062_chum_08_x2	50062_B	0
50062_chum_01_x1	50062_C	0
50062_chum_01_x2	50062_D	0
50062_chum_09_x1	50062_E	6
50062_chum_09_x2	50062_F	0
74924_chum_08_x1	74924_A	0
74924_chum_08_x2	74924_B	0
74924_chum_01_x1	74924_C	0
74924_chum_01_x2	74924_D	0
74924_chum_09_x1	74924_E	0
74924_chum_09_x2	74924_F	0
28642_chum_08_x1	28642_A	0
28642_chum_08_x2	28642_B	0
28642_chum_01_x1	28642_C	0
28642_chum_01_x2	28642_D	0
28642_chum_09_x1	28642_E	0
28642_chum_09_x2	28642_F	0
55741_chum_08_x1	55741_A	7
55741_chum_08_x2	55741_B	0
55741_chum_01_x1	55741_C	0
55741_chum_01_x2	55741_D	0
55741_chum_09_x1	55741_E	0
55741_chum_09_x2	55741_F	0
46540_chum_08_x1	46540_A	2
46540_chum_08_x2	46540_B	0
46540_chum_01_x1	46540_C	0
46540_chum_01_x2	46540_D	0
46540_chum_09_x1	46540_E	0
46540_chum_09_x2	46540_F	0
16125_chum_08_x1	16125_A	7
16125_chum_08_x2	16125_B	0
16125_chum_01_x1	16125_C	0
16125_chum_01_x2	16125_D	0
16125_chum_09_x1	16125_E	0
16125_chum_09_x2	16125_F	0
60338_chum_08_x1	60338_A	0
60338_chum_08_x2	60338_B	0
60338_chum_01_x1	60338_C	0
60338_chum_01_x2	60338_D	0
60338_chum_09_x1	60338_E	0
60338_chum_09_x2	60338_F	0
56216_chum_08_x1	56216_A	0
56216_chum_08_x2	56216_B	0
56216_chum_01_x1	56216_C	0
56216_chum_01_x2	56216_D	0
56216_chum_09_x1	56216_E	7
56216_chum_09_x2	56216_F	0
43855_chum_08_x1	43855_A	35
43855_chum_08_x2	43855_B	0
43855_chum_01_x1	43855_C	0
43855_chum_01_x2	43855_D	0
43855_chum_09_x1	43855_E	0
43855_chum_09_x2	43855_F	0
76777_chum_08_x1	76777_A	0
76777_chum_08_x2	76777_B	0
76777_chum_01_x1	76777_C	0
76777_chum_01_x2	76777_D	0
76777_chum_09_x1	76777_E	0
76777_chum_09_x2	76777_F	0
6774_chum_08_x1	6774_A	6
6774_chum_08_x2	6774_B	0
6774_chum_01_x1	6774_C	0
6774_chum_01_x2	6774_D	0
6774_chum_09_x1	6774_E	0
6774_chum_09_x2	6774_F	0
56696_chum_08_x1	56696_A	6
56696_chum_08_x2	56696_B	0
56696_chum_01_x1	56696_A	6
56696_chum_01_x2	56696_C	0
56696_chum_09_x1	56696_D	0
56696_chum_09_x2	56696_E	0
79143_chum_08_x1	79143_A	2
79143_chum_08_x2	79143_B	0
79143_chum_01_x1	79143_C	0
79143_chum_01_x2	79143_D	0
79143_chum_09_x1	79143_E	0
79143_chum_09_x2	79143_F	0
43323_chum_08_x1	43323_A	0
43323_chum_08_x2	43323_B	0
43323_chum_01_x1	43323_C	0
43323_chum_01_x2	43323_D	0
43323_chum_09_x1	43323_E	0
43323_chum_09_x2	43323_F	0
61538_chum_08_x1	61538_A	0
61538_chum_08_x2	61538_B	0
61538_chum_01_x1	61538_C	0
61538_chum_01_x2	61538_D	0
61538_chum_09_x1	61538_E	0
61538_chum_09_x2	61538_F	0
65675_chum_08_x1	65675_A	0
65675_chum_08_x2	65675_B	0
65675_chum_01_x1	65675_C	0
65675_chum_01_x2	65675_D	0
65675_chum_09_x1	65675_E	22
65675_chum_09_x2	65675_F	0
57275_chum_08_x1	57275_A	0
57275_chum_08_x2	57275_B	0
57275_chum_01_x1	57275_C	0
57275_chum_01_x2	57275_D	0
57275_chum_09_x1	57275_E	12
57275_chum_09_x2	57275_F	0
74452_chum_08_x1	74452_A	0
74452_chum_08_x2	74452_B	0
74452_chum_01_x1	74452_C	0
74452_chum_01_x2	74452_D	0
74452_chum_09_x1	74452_E	0
74452_chum_09_x2	74452_F	0
75981_chum_08_x1	75981_A	11
75981_chum_08_x2	75981_B	27
75981_chum_01_x1	75981_C	0
75981_chum_01_x2	75981_D	0
75981_chum_09_x1	75981_E	0
75981_chum_09_x2	75981_F	0
64588_chum_08_x1	64588_A	0
64588_chum_08_x2	64588_B	0
64588_chum_01_x1	64588_C	0
64588_chum_01_x2	64588_D	0
64588_chum_09_x1	64588_E	12
64588_chum_09_x2	64588_F	0
6688_chum_08_x1	6688_A	3
6688_chum_08_x2	6688_B	7
6688_chum_01_x1	6688_C	0
6688_chum_01_x2	6688_D	0
6688_chum_09_x1	6688_B	7
6688_chum_09_x2	6688_E	0
69990_chum_08_x1	69990_A	35
69990_chum_08_x2	69990_B	0
69990_chum_01_x1	69990_C	0
69990_chum_01_x2	69990_D	0
69990_chum_09_x1	69990_E	6
69990_chum_09_x2	69990_F	0
43033_chum_08_x1	43033_A	0
43033_chum_08_x2	43033_B	0
43033_chum_01_x1	43033_C	0
43033_chum_01_x2	43033_D	0
43033_chum_09_x1	43033_E	11
43033_chum_09_x2	43033_F	0
7907_chum_08_x1	7907_A	0
7907_chum_08_x2	7907_B	0
7907_chum_01_x1	7907_C	0
7907_chum_01_x2	7907_D	0
7907_chum_09_x1	7907_E	0
7907_chum_09_x2	7907_F	0
53197_chum_08_x1	53197_A	12
53197_chum_08_x2	53197_B	0
53197_chum_01_x1	53197_C	0
53197_chum_01_x2	53197_D	0
53197_chum_09_x1	53197_E	0
53197_chum_09_x2	53197_F	0
9509_chum_08_x1	9509_A	37
9509_chum_08_x2	9509_B	0
9509_chum_01_x1	9509_A	37
9509_chum_01_x2	9509_C	0
9509_chum_09_x1	9509_D	9
9509_chum_09_x2	9509_E	0
167_chum_08_x1	167_A	0
167_chum_08_x2	167_B	0
167_chum_01_x1	167_C	0
167_chum_01_x2	167_D	0
167_chum_09_x1	167_E	0
167_chum_09_x2	167_F	0
13297_chum_08_x1	13297_A	2
13297_chum_08_x2	13297_B	0
13297_chum_01_x1	13297_C	0
13297_chum_01_x2	13297_D	0
13297_chum_09_x1	13297_E	0
13297_chum_09_x2	13297_F	0
12108_chum_08_x1	12108_A	0
12108_chum_08_x2	12108_B	0
12108_chum_01_x1	12108_C	0
12108_chum_01_x2	12108_D	0
12108_chum_09_x1	12108_E	0
12108_chum_09_x2	12108_F	0
43141_chum_08_x1	43141_A	0
43141_chum_08_x2	43141_B	0
43141_chum_01_x1	43141_C	0
43141_chum_01_x2	43141_D	0
43141_chum_09_x1	43141_E	28
43141_chum_09_x2	43141_F	0
49149_chum_08_x1	49149_A	27
49149_chum_08_x2	49149_B	0
49149_chum_01_x1	49149_C	0
49149_chum_01_x2	49149_D	0
49149_chum_09_x1	49149_E	0
49149_chum_09_x2	49149_F	0
69196_chum_08_x1	69196_A	0
69196_chum_08_x2	69196_B	0
69196_chum_01_x1	69196_C	0
69196_chum_01_x2	69196_D	0
69196_chum_09_x1	69196_E	0
69196_chum_09_x2	69196_F	0
46666_chum_08_x1	46666_A	12
46666_chum_08_x2	46666_B	0
46666_chum_01_x1	46666_A	12
46666_chum_01_x2	46666_C	0
46666_chum_09_x1	46666_D	0
46666_chum_09_x2	46666_E	0
42497_chum_08_x1	42497_A	22
42497_chum_08_x2	42497_B	0
42497_chum_01_x1	42497_C	0
42497_chum_01_x2	42497_D	0
42497_chum_09_x1	42497_E	0
42497_chum_09_x2	42497_F	0
11630_chum_08_x1	11630_A	6
11630_chum_08_x2	11630_B	0
11630_chum_01_x1	11630_C	0
11630_chum_01_x2	11630_D	0
11630_chum_09_x1	11630_E	17
